03:46:51	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:46:56	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:01	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:06	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:11	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:17	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:22	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:27	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:32	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:37	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:42	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:47	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:52	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:47:57	213764	1525	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	Begin MonoManager ReloadAssembly
03:48:02	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:07	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:12	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:18	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:23	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:28	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:33	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:38	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:43	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:48	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:53	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:48:58	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:03	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:08	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:13	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:18	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:24	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:29	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:34	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:39	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:44	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:49	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:54	214105	1533	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	[Physics::Module] Threading Mode: Multi-Threaded
03:49:59	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:04	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:09	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:14	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:19	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:25	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:30	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:35	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:40	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:45	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:50	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:50:55	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:51:00	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:51:05	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:51:10	216751	1548	60493	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:51:15	216751	1548	60435	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-ldr-init: phase=after-loader index=46 ctx=0000000E0601FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=0000000E06020000 entry=0000087EF29C42F0 arg=0000000D0BFCD210
03:51:20	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:26	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:31	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:36	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:41	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:46	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
03:51:51	217648	1556	none	1	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-slow-hotspot-20260701-034453-try1-034453	macrunner-hb-arm64-unwind-unsafe-boundary: pc=0000087FFF36E600 image=0000087FFF330000 kind=0 sp=00000001073edb20 stack=00000001063F8000-00000001073F0000 action=stop-unwind
